gx,gy,gz,acx,acy,acz
-6.47,9.46,0.85,0.03,-1,0.5
-33.69,37.78,67.87,0.01,-1.04,0.32
-36.19,54.44,74.46,0.05,-0.98,0.21
-6.41,-36.56,34,0.14,-0.98,0.16
38.45,-58.96,1.16,0.09,-0.91,0.2
52.49,-68.12,-15.14,0.03,-1.01,0.36
26.61,-17.46,-21.24,-0.06,-1.14,0.48
-4.46,48.83,-16.17,-0.05,-0.87,0.42
-20.2,18.86,-21.55,0.05,-0.87,0.35
-15.01,53.34,-9.83,-0.07,-0.89,0.35
2.44,71.17,-28.2,-0.2,-0.76,0.31
20.2,13.37,-57.13,0,-0.85,0.35
34.12,-39.06,-31.07,0,-0.88,0.46
7.45,-4.46,-6.29,0.11,-1.09,0.56
-53.53,65.67,104.43,-0.13,-0.85,0.38
-50.11,-40.83,37.48,0.17,-1.09,0.27
-51.94,-76.97,-4.64,-0.06,-0.96,0.22
-16.6,52.55,27.16,0.07,-0.9,0.23
23.86,-19.17,18.37,0.08,-0.86,0.45
45.04,-67.44,-34.61,-0.18,-0.87,0.66
19.41,-47.79,-67.63,-0.23,-0.91,0.85
-40.16,42.3,-70.5,-0.22,-0.99,0.7
-75.26,88.44,-21.12,-0.22,-0.86,0.61
-53.04,75.44,-16.91,-0.19,-0.68,0.43
-9.09,40.65,-6.04,-0.21,-0.47,0.27
77.94,56.7,-48.46,0.03,-0.55,0.3
145.51,-132.69,-81.24,0,-1.01,0.66
93.75,-71.29,22.77,-0.42,-0.92,1.01
-16.72,-30.94,26.98,-0.16,-1.14,0.76
-76.17,93.57,49.07,-0.05,-0.89,0.35
-58.23,79.04,63.23,0.2,-1.02,0.24
-3.17,-94.79,34.48,0.09,-0.83,0.18
36.19,-66.35,27.83,0.15,-0.93,0.44
22.58,-75.13,15.87,-0.16,-0.92,0.65
19.35,49.38,-11.35,-0.15,-1.08,0.45
1.4,4.52,-37.54,-0.13,-0.91,0.19
10.5,88.13,-25.51,-0.24,-0.96,0.32
-2.62,37.48,-38.27,-0.09,-0.83,0.37
4.21,16.6,-38.27,-0.01,-0.8,0.43
14.04,4.76,-12.02,0.06,-0.8,0.5
12.02,10.5,9.58,-0.06,-1.16,0.52
-9.09,31.43,44.43,-0.13,-0.96,0.41
-15.38,56.34,26.86,0.02,-0.93,0.31
1.04,-82.52,19.41,0.1,-0.89,0.28
9.95,-111.39,-12.08,0.09,-1.05,0.26
16.54,-30.03,7.81,0.01,-0.91,0.32
-4.76,-34.67,21.67,-0.21,-1.03,0.33
-0.37,97.11,-5.8,-0.24,-0.91,0.3
10.68,-5.25,-23.74,-0.16,-0.77,0.22
15.93,-13.37,-34.18,-0.24,-1,0.35
10.5,8.91,-1.77,-0.16,-0.88,0.37
0.73,18.19,8.12,-0.18,-0.78,0.41
-15.75,-6.16,-8.67,-0.13,-1.07,0.43
-31.74,56.95,31.92,-0.05,-0.72,0.32
-28.93,-23.13,-6.41,0.2,-1.08,0.49
-76.11,-11.66,34.55,-0.16,-1.06,0.56
-79.53,40.59,16.78,0.28,-0.6,0.05
-8.48,17.52,-24.78,0.09,-0.72,-0.08
200.56,117.25,-46.14,0.23,-1.43,0.17
-43.21,-516.48,40.47,-2.31,-0.64,2.21
-22.34,12.21,6.96,0.32,-1.12,-0.01
-27.65,52.37,32.65,-0.12,-0.98,0.36
-17.7,95.4,29.24,-0.13,-0.86,0.23
7.93,130.19,-24.66,0.05,-0.8,0.34
25.7,-60.97,-83.8,0.52,-1.27,0.35
-11.78,-193.05,-83.68,-0.27,-0.91,0.42
-29.3,68.12,3.05,0.32,-1.05,0.31
-47,-124.94,34.91,0.14,-1,0.25
-49.68,-116.33,67.02,0.12,-1.17,0.2
-65.61,-102.23,100.04,-0.06,-1.15,0.15
-9.16,-16.91,140.5,-0.22,-0.8,0.18
16.85,-90.03,68.48,0.15,-1.04,0.12
29.17,-96.8,46.75,-0.1,-0.88,0.33
35.28,-45.41,27.53,0.01,-0.86,0.33
45.29,-18.07,-5.37,0.02,-1.02,0.47
28.75,-66.96,-17.82,0.14,-0.88,0.3
10.62,-97.17,-51.94,0.11,-1.02,0.25
-14.34,-25.88,-70.07,0.1,-1.06,0.22
-11.66,74.34,16.85,0.12,-0.95,0.26
3.17,-46.26,92.71,0.23,-0.91,0.28
-3.78,-145.63,112.49,0.05,-1.14,0.3
-44.68,-77.76,82.89,-0.1,-1,0.22
-18.98,13.37,43.15,0.02,-0.93,0.27
17.09,-20.02,-3.6,-0.03,-0.78,0.34
46.2,-16.54,-53.89,-0.03,-0.93,0.5
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
